Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-04-19,92.89,93.37,92.68,93.12,2057
2024-04-22,93.24,94.16,93.12,93.81,3570
2024-04-23,94,94.64,93.72,94.64,6188
2024-04-24,94.8,94.86,93.8,94.09,4037
2024-04-25,94.2,94.27,93,93.39,5896
2024-04-26,94.19,94.35,93.69,93.91,3335
2024-04-29,94.33,95.2,94.19,95.2,3996
2024-04-30,95.39,95.39,94.54,95.06,3974
2024-05-02,95.6,95.6,94.64,94.7,3315
2024-05-06,95.03,96.54,94.76,96.54,2912
2024-05-07,96.94,97.6,96.84,96.96,5273
2024-05-08,96.9,97.39,96.67,97.32,1324
2024-05-09,97.54,98.43,97.54,97.77,4541
2024-05-10,98.47,99,98.05,98.15,4517
2024-05-13,98.5,99.43,98.5,99.43,4244
2024-05-14,99.55,99.75,99.16,99.75,5345
2024-05-15,99.75,100.06,99.08,100.06,8521
2024-05-16,100.14,100.68,100.12,100.32,4318
2024-05-17,100.32,100.5,99.77,100.36,4340
2024-05-20,100.44,101.74,100.4,101.3,5935
2024-05-21,101.5,101.56,100.6,100.96,4253
2024-05-22,101.14,102,100,100.84,10583
2024-05-23,100.94,101.5,100.42,101.36,4304
2024-05-24,101.34,101.34,100.7,101.08,1959
2024-05-27,101.36,101.86,100.84,100.88,3375
2024-05-28,101,101.14,99.93,100.16,3249
2024-05-29,100.02,100.54,98.68,98.8,5797
2024-05-31,99.09,100,98.8,99.44,3435
2024-06-03,100.02,100.64,99.7,100.44,9996
2024-06-04,100.14,100.5,98.6,98.73,6402
2024-06-05,99.39,99.39,98.65,99.15,3974
2024-06-06,99.5,99.82,98.9,99.35,1059
2024-06-07,99.41,99.78,98.65,99.23,5550
2024-06-10,99.24,99.24,98.28,98.81,3054
2024-06-11,99,99,97.19,97.28,2923
2024-06-12,98,98.76,97.36,98.53,3177
2024-06-13,98.71,98.71,96.8,96.86,7428
2024-06-14,96.94,97.29,95.35,96.16,9400
2024-06-17,96.2,97.6,95.83,97.6,4593
2024-06-18,98.05,99,97.86,97.98,5941
2024-06-19,98.19,99.01,97.98,99.01,2896
2024-06-20,99.18,99.88,98.63,98.8,3621
2024-06-21,98.8,99.27,97.69,98.2,3065
2024-06-24,98.49,99.93,98.2,99.78,7685
2024-06-25,99.92,100.1,98.95,99.17,1948
2024-06-26,99.2,99.77,98.98,99.09,3363
2024-06-27,99.6,99.94,99.02,99.69,1519
2024-06-28,99.81,100.48,99.8,100.28,2593
2024-07-01,100.14,100.98,99.9,100.02,3743
2024-07-02,99.92,99.92,98.28,98.51,3630
2024-07-03,99.23,99.23,98.56,98.81,2782
2024-07-04,98.9,99.4,98.48,99.4,1804
2024-07-05,99.77,99.82,98.61,98.61,2482
2024-07-08,98.65,99.22,98.52,98.93,2683
2024-07-09,99.18,99.5,98.8,99.5,4269
2024-07-10,99.31,99.48,98.66,98.96,1568
2024-07-11,99.17,99.5,98.5,99.05,2497
2024-07-12,98.81,99.8,98.81,99.59,4011
2024-07-15,99.9,100.04,98.5,98.76,4311
2024-07-16,98.67,98.67,96.12,96.13,6179
2024-07-17,96.3,97.01,94.7,96.25,12128
2024-07-18,96.11,97.46,95.35,97.43,3823
2024-07-19,97.29,97.29,96,96.71,1475
2024-07-22,96.75,97.57,96.75,97.57,4276
2024-07-23,97.6,97.68,95.85,96.2,3294
2024-07-24,95.64,96.15,95.4,95.67,3057
2024-07-25,95.11,95.27,93.84,95.27,5334
2024-07-26,95.8,95.97,94.67,94.93,3683
2024-07-29,96.16,96.25,95.06,95.58,2164
2024-07-30,95.87,96.47,95.22,95.48,3083
2024-07-31,95.38,96.89,95.38,96.64,4504
2024-08-01,96.59,97.08,95.35,95.35,4235
2024-08-02,94.93,94.96,93.36,93.59,7408
2024-08-05,89.47,90.7,88.35,90.12,28325
2024-08-06,91.5,92.31,89.45,89.84,9554
2024-08-07,90.28,91.49,90.2,90.93,4378
2024-08-08,90.5,91.5,89.16,91.5,4399
2024-08-09,91.83,92.62,91.21,91.3,3586
2024-08-12,91.61,93.9,91.61,93.78,6688
2024-08-13,94.58,94.6,93.63,94.3,4773
2024-08-14,94.31,94.82,94.2,94.39,2469
2024-08-16,94.81,96.37,94.81,96.37,11008
2024-08-19,96.54,96.9,95.73,96.76,5509
2024-08-20,97.13,97.13,95.44,95.52,5213
2024-08-21,95.93,96.03,95.43,95.81,1143
2024-08-22,96.26,96.26,95.56,95.75,1128
2024-08-23,96.01,96.01,95.32,95.56,2325
2024-08-26,95.53,96.13,95.46,95.6,3442
2024-08-27,95.31,96.2,94.96,96.1,2486
2024-08-28,96.1,96.2,95.43,95.73,2698
2024-08-29,96.2,97.05,95.81,97.05,1170
2024-08-30,97.05,97.85,96.98,97.85,5172
2024-09-02,97.7,99.26,97.07,99.09,5108
2024-09-03,99.53,99.68,97.62,97.87,2957
2024-09-04,96.96,97.58,96.22,97.12,1776
2024-09-05,97.46,97.55,95.69,95.78,1612
2024-09-06,95.63,95.78,94.1,94.15,6057
2024-09-09,94.58,94.7,93.44,93.44,2782
2024-09-10,93.53,94.2,92.34,92.68,3470
2024-09-11,93,93,91.89,91.89,2792
2024-09-12,93,94.04,92.51,93.86,1147
2024-09-13,94.68,95.45,94.2,95.03,1715
2024-09-16,95.05,95.31,94.22,94.75,1709
2024-09-17,95.14,95.89,94.64,95.71,1487
2024-09-18,95.3,95.81,95.03,95.45,22890
2024-09-19,95.93,96.14,95.32,95.35,3068
2024-09-20,95.35,95.86,93.62,94.3,54173
2024-09-23,94.3,94.67,92.7,94.19,2606
2024-09-24,94.95,95.08,94.5,94.94,1755
2024-09-25,94.94,96.06,94.94,95.97,2433
2024-09-26,96,97,96,96.49,4539
2024-09-27,97,97.29,96.5,97.09,4637
2024-09-30,97.04,97.38,95.7,96.22,2599
2024-10-01,96.33,97.2,92.5,95.26,10832
2024-10-02,95.26,95.41,94.21,94.49,2525
2024-10-03,94.29,94.64,93.69,93.95,2882
2024-10-04,94,94.4,93.37,94,4264
2024-10-07,94.8,94.8,93.33,94.08,4445
2024-10-08,93.28,94.25,93,93.99,4708
2024-10-09,93.99,94.98,93.99,94.67,4253
2024-10-10,94.95,95.46,94.72,94.85,1264
2024-10-11,95.3,96,95,95.66,3416
2024-10-14,95.66,96.16,95.06,95.49,4759
2024-10-15,95.8,96.23,95.4,96,4041
2024-10-16,96.21,96.21,95.51,96.2,5204
2024-10-17,96.5,96.5,93.9,94.17,5397
2024-10-18,94.51,95.49,94.5,95.07,4911
2024-10-21,95.25,96.01,95,95.93,3320
2024-10-22,96.1,96.1,93.69,93.69,2616
2024-10-23,93.83,94.34,92.95,93.83,4887
2024-10-24,93.9,94.81,93.9,94.01,755
2024-10-25,94.1,94.2,93.46,93.6,1693
2024-10-28,93.92,94.35,93,93.21,3529
2024-10-29,93.55,94.2,93.1,93.1,3312
2024-10-30,93.83,93.94,91.44,92.22,17145
2024-10-31,92.37,92.37,91.5,92.06,4048
2024-11-04,92.24,93.07,92.17,92.88,5309
2024-11-05,93,93.1,91.9,91.96,3485
2024-11-06,92.04,95.95,92.04,92.4,5333
2024-11-07,93.28,93.8,93.04,93.8,3009
2024-11-08,94,94.42,93.21,93.85,3623
2024-11-12,93.77,93.8,93.2,93.27,4006
2024-11-13,93.4,93.42,92.3,92.61,4668
2024-11-14,93,94.2,92.03,94.2,3030
2024-11-15,94.2,94.29,93.2,93.61,3137
2024-11-18,94.36,94.45,92.66,93.5,4092
2024-11-19,93.8,94,90.25,91.69,5706
2024-11-20,92.66,93.17,91.35,92.05,5101
2024-11-21,92.85,93.48,91.59,93.28,6069
2024-11-22,93.65,94,91.85,93.56,4614
2024-11-25,94.07,94.57,93.06,93.06,3791
2024-11-26,93.09,93.54,92.7,93.07,3771
2024-11-27,93.69,93.69,92.44,92.87,1853
2024-11-28,93.37,93.88,92.29,92.91,1178
2024-11-29,93.3,93.82,92.76,93.82,1572
2024-12-02,94.2,95.9,93.95,95.09,5991
2024-12-03,95.38,95.87,94.65,94.86,2410
2024-12-04,95.52,96,94.95,95.41,7401
2024-12-05,96.11,96.15,95.24,95.75,2706
2024-12-06,96.18,96.49,95.8,96.18,2541
2024-12-09,96.33,96.74,95.57,95.64,5198
2024-12-10,95.64,96.09,94.66,95.5,3108
2024-12-11,95.93,95.93,95.09,95.35,2568
2024-12-12,95.41,95.54,94.29,94.85,3633
2024-12-13,94.5,95.25,94.49,94.78,4450
2024-12-16,95.23,95.62,95.03,95.29,3021
2024-12-17,95.47,95.72,93.23,93.54,4130
2024-12-18,93.89,94.72,93.61,94.01,4937
2024-12-19,92.92,94.17,92.9,94.17,3199
2024-12-20,94.2,94.2,92.59,93.68,4310
2024-12-23,93.83,94.26,93.73,94.25,3255
2024-12-27,94.43,95,94.3,94.81,5324
2024-12-30,95.28,95.46,94.76,94.89,6388
2025-01-02,96.14,96.46,95.36,96.43,9463
2025-01-03,96.89,98.46,96.83,97.63,11026
2025-01-07,98.87,99.67,98.35,98.94,16179
2025-01-08,99.27,99.27,97.63,97.93,8720
2025-01-09,98.03,98.71,97.63,98.53,6889
2025-01-10,99.03,99.38,98.53,98.99,10165
2025-01-13,99.61,99.62,97.26,97.58,21572
2025-01-14,98.17,98.39,97.62,97.88,5124
2025-01-15,98.3,98.96,98,98.91,8742
2025-01-16,99.47,99.5,98.6,98.73,9287
2025-01-17,99.21,99.97,98.83,99.94,7723
2025-01-20,100.9,100.92,100.02,100.56,14573
2025-01-21,100.64,100.66,99.59,100.34,7443
2025-01-22,100.92,101.3,100.24,101.12,11045
2025-01-23,101.38,101.38,100.46,100.84,11054
2025-01-24,101.2,101.54,101,101.54,7867
2025-01-27,101.08,101.16,99.51,100.54,12203
2025-01-28,100.58,101.16,100.2,100.8,7919
2025-01-29,101.9,101.9,100.78,100.8,7677
2025-01-30,101.56,102.58,101.28,102.58,7403
2025-01-31,102.5,102.5,101.16,102.22,6072
2025-02-03,101.38,101.38,100.34,100.78,10894
2025-02-04,101.78,101.98,101.08,101.56,4090
2025-02-05,101.98,101.98,100.4,100.74,5876
2025-02-06,102.02,103.56,101.38,103.56,12406
2025-02-07,103.74,104.12,103.2,103.7,9249
2025-02-10,104.5,105,104.02,104.76,11993
2025-02-11,105.24,107,105.2,106.76,11490
2025-02-12,107.3,108,105.9,106.62,12888
2025-02-13,107.52,107.54,105.7,106,14281
2025-02-14,106.26,106.34,105.22,105.42,10861
2025-02-17,105.48,106.5,105.02,106.24,24733
2025-02-18,106.5,107.82,106.28,107.82,15041
2025-02-19,107.76,107.78,106.02,106.94,12372
2025-02-20,106.5,107.12,106,106.52,7333
2025-02-21,107.4,107.4,106.24,106.44,7117
2025-02-24,106.74,106.74,104.6,104.94,7801
2025-02-25,104.94,105.86,104.3,105.22,5339
2025-02-26,106.08,106.74,105.56,106.6,4921
2025-02-27,106.58,107,105.8,106,5377
2025-02-28,105.46,105.8,104.7,105.48,4592
2025-03-03,105.48,105.86,104.12,105.44,7261
2025-03-04,104.46,104.56,102,102.18,25956
2025-03-05,103.8,104.7,103.7,104.14,6160
2025-03-06,105,105.34,104.26,105.1,4497
2025-03-07,104.92,105.56,104.34,105.52,4459
2025-03-10,105.62,105.62,104.46,105,5189
2025-03-11,105.24,105.7,104.74,104.74,3742
2025-03-12,105.16,106.4,105.16,106.4,6551
2025-03-13,106.42,107,105.92,106.88,15163
2025-03-14,107.34,108.84,107,108.48,10026
2025-03-17,108.6,110.36,108.6,110.36,10142
2025-03-18,111.26,111.7,110.66,111.16,8806
2025-03-19,111.04,111.74,110.42,111.6,5371
2025-03-20,112,112.5,110.24,110.88,8659
2025-03-21,111,111.06,109.38,110.64,6534
2025-03-24,111.08,112.54,111.08,112.24,5286
2025-03-25,112.82,114.58,112.82,114.1,6481
2025-03-26,114.74,114.74,113,113.5,9842
2025-03-27,113.1,113.44,112.34,113.12,3036
2025-03-28,113.26,113.26,112.48,112.6,2489
2025-03-31,112.36,112.46,110.36,110.82,11389
2025-04-01,111.92,113.68,111.54,112.58,5502
2025-04-02,112.64,113.34,112.18,113.24,3946
2025-04-03,112,112.58,110.38,110.38,15382
2025-04-04,109.52,110,105,105,34066
2025-04-07,97.47,104.94,97.27,103.9,43209
2025-04-08,105.5,107.46,104.5,106.9,18340
2025-04-09,106,106.72,103.5,104.66,8300
2025-04-10,108.14,109.4,106,107.1,17368
2025-04-11,107.74,108.64,106.8,107.84,20113
2025-04-14,109.3,110.9,109.08,110,10011
2025-04-15,111.3,111.94,109.6,110.74,8275
2025-04-16,110.6,111.46,110,110.9,3738
2025-04-17,111.4,112.54,110.96,112.46,6013
2025-04-22,112.58,114.58,112.48,114.36,7033
2025-04-23,115.12,116.54,114.5,116.54,9557
2025-04-24,116.2,117,115.38,117,14875
2025-04-25,117.5,117.86,117,117.58,6730
2025-04-28,117.8,118.62,117.58,117.6,6345
2025-04-29,118.76,118.76,117.8,118.3,8306
2025-04-30,119,119,116.5,117.42,9761
2025-05-02,117.82,120.22,117.82,120.12,8435
2025-05-05,120.24,120.24,119,119.56,6955
2025-05-06,119.2,119.2,117.14,118.12,6309
2025-05-07,119.44,120.84,119.2,120.52,3893
2025-05-08,120.64,122.14,120.64,121.32,6012
2025-05-09,122.12,123.16,122,122.92,5631
2025-05-12,124.48,124.54,123.3,123.76,9890
2025-05-13,124.84,125.9,124.2,125.62,16245
2025-05-14,126.5,127.02,124.76,125.2,7564
2025-05-15,125.2,125.26,123.94,124.62,10253
2025-05-16,125.2,126,124.5,124.76,6011
2025-05-19,124.52,124.74,122.58,123.76,7344
2025-05-20,124.26,124.58,122.92,123.5,7652
2025-05-21,123.6,123.86,122.58,123.3,4133
2025-05-22,123.36,123.38,122.1,122.2,4167
2025-05-23,122.86,122.86,118.94,120.9,11097
2025-05-26,121.68,122.88,121.68,122.52,9180
2025-05-27,123.04,124.58,122.52,123.26,11098
2025-05-28,124,125.82,123.98,124.86,14887
2025-05-29,124.74,124.88,121.56,121.62,11542
2025-05-30,121.52,121.62,120.3,120.76,9133
2025-06-02,119.2,121,119.16,120.2,12691
2025-06-03,120.68,121.2,118.5,118.76,12117
2025-06-04,119.6,120.6,119.12,120.46,7718
2025-06-05,120.54,120.86,118.76,119.22,6809
2025-06-06,119.06,119.06,117.22,118.8,7172
2025-06-09,119.92,120.08,119,120,8079
2025-06-10,120.78,121.72,120.06,120.7,9744
2025-06-11,121.22,121.3,120.14,120.72,5158
2025-06-12,120.42,121.36,119.06,119.86,6604
2025-06-13,119.06,119.98,118.24,118.32,8784
2025-06-16,119.68,119.88,118.42,118.56,7300
2025-06-17,118.88,119.2,118,119.2,3807
2025-06-18,119.2,120.4,118.98,119.3,3374
2025-06-20,119.58,122,118.9,119.3,3782
2025-06-23,119.32,119.5,117.48,118.6,6065
2025-06-24,120.14,121.46,119.76,120.9,14262
2025-06-25,121.1,122.22,121.1,121.66,8175
2025-06-26,122.34,124.32,122.08,124.22,7113
2025-06-27,124.82,124.82,123.6,124.62,5033
2025-06-30,125.92,126,125.12,125.7,7818
2025-07-01,126.42,127,125.68,126,10427
2025-07-02,126.86,126.86,125.46,126,4633
2025-07-03,127,128,126.96,127.86,6024
2025-07-04,128,128.1,127,127.12,12401
2025-07-07,127.74,128,126.86,127.7,16722
2025-07-08,127.8,128.1,126.72,126.72,8220
2025-07-09,127,127.5,126.38,127,15149
2025-07-10,127.32,127.32,125.06,125.62,10303
2025-07-11,126.22,126.28,125,125.16,7433
2025-07-14,125.38,125.74,124.28,125.16,9080
2025-07-15,125.78,126.54,125.16,125.74,13214
2025-07-16,126.22,126.3,125.1,125.82,9862
2025-07-17,126.18,126.98,125.5,126.88,5587
2025-07-18,128.1,128.76,127.6,128.16,8127
2025-07-21,128.76,128.76,127,127.64,9479
2025-07-22,127.56,127.6,126.88,127.24,10619
2025-07-23,128.08,128.34,127.24,127.74,4058
2025-07-24,128.34,128.64,127.54,128.62,2795
2025-07-25,128,128.72,127.62,128.68,6455
2025-07-28,129.34,129.34,126.64,126.68,9793
2025-07-29,126.6,127.76,126.16,127.48,5823
2025-07-30,127.24,127.7,126.66,127.7,6897
2025-07-31,128.34,128.34,126.28,126.84,5185
2025-08-01,126.44,126.44,124.16,124.54,16181
2025-08-04,124.7,125.72,123.68,125.62,10482
2025-08-05,126.56,127.58,125.62,125.62,4593
2025-08-06,126.52,127.36,125.9,127.36,21247
2025-08-07,127.5,129.84,127.3,129.42,8861
2025-08-08,129.94,129.94,128,128.74,6597
2025-08-11,129.24,129.58,127.86,128.06,5449
2025-08-12,128.74,129.04,127.3,128.3,9722
2025-08-13,129.26,129.54,127.3,127.66,6934
2025-08-14,127.84,127.94,125.6,126.76,12425
2025-08-18,126.64,127.98,126,127.9,6624
2025-08-19,128.72,129.7,128.12,129.5,5242
2025-08-20,129.28,129.44,128.26,129,5531
2025-08-21,129.38,129.9,129.1,129.9,4218
2025-08-22,128.46,128.48,125.98,126.26,12009
2025-08-25,126.9,129.26,126.5,127.5,9338
2025-08-26,127.38,127.38,126.24,126.9,7809
2025-08-27,127.46,127.5,124.9,125.44,6308
2025-08-28,126,126.1,124.52,125.14,8443
2025-08-29,125.22,125.24,123.06,123.62,7843
2025-09-01,124.12,124.7,121.26,121.9,13554
2025-09-02,123,123.06,120.32,121.58,9187
2025-09-03,122.42,123.96,122.02,122.62,5670
2025-09-04,123.34,125,122.92,124.88,6088
2025-09-05,126,126.98,125.38,125.76,8714
2025-09-08,127.02,127.68,126.5,127.66,5164
2025-09-09,128.22,128.3,125.8,126.36,7076
2025-09-10,125.18,125.8,123.46,125.24,15317
2025-09-11,125.36,126.36,125,126.32,3660
2025-09-12,126.18,126.48,124.94,124.94,4286
2025-09-15,125.96,126.96,125.44,126.48,8222
2025-09-16,126.72,126.9,125.18,125.24,5500
2025-09-17,125,125.26,123.7,124.1,8569
2025-09-18,124.48,124.98,123.72,124.26,4273
2025-09-19,124.68,125,123.52,123.8,7811
2025-09-22,124.8,124.8,122.56,123.32,5625
2025-09-23,124,124.72,123.7,123.96,3843
2025-09-24,124.36,124.36,123.04,123.66,4894
2025-09-25,123.76,123.94,122.54,123,7997
2025-09-26,122.88,123.32,122.38,123.18,7320
2025-09-29,123.56,123.98,122.42,122.92,10008
2025-09-30,123.1,123.36,122,122.98,4433
2025-10-01,122.7,123.78,122.16,123.4,6439
2025-10-02,124.86,125.7,124.32,125.2,10658
2025-10-03,125.88,126.5,125.42,126.5,15083
2025-10-06,127.36,127.8,125.3,125.38,9832
2025-10-07,125.44,126,124.8,125.26,6337
2025-10-08,125.56,126.16,125,125.84,7294
2025-10-09,126.32,126.36,124.5,124.5,5976
2025-10-10,124.72,124.72,123.32,124.22,9457
2025-10-13,124,124.22,123,123.82,19513
2025-10-14,123.4,123.4,121.3,122.44,14227
2025-10-15,123.42,125.2,122.94,125.2,12558
2025-10-16,125.74,125.74,124.04,124.32,8258
2025-10-17,124.44,124.5,122.56,124.26,5956
2025-10-20,124.84,127.32,124.5,127.32,22708
2025-10-21,128.26,128.36,127.32,127.7,19068
2025-10-22,128.08,128.5,127.5,128.5,6462
2025-10-23,128.84,128.84,128.06,128.18,6102
2025-10-24,128.68,128.86,127.88,127.88,4982
2025-10-27,129.16,129.66,128.6,128.84,11407
2025-10-28,129.42,130.5,128.92,130.14,6535
2025-10-29,130.04,131,128.86,129.72,10464
2025-10-30,129.92,129.92,127.48,127.84,9678
2025-10-31,128.2,128.2,126.54,127.3,12989
2025-11-03,128.36,128.66,127.5,127.62,10984
2025-11-04,127.5,128.2,126.94,127.96,8196
2025-11-05,128.12,129.16,127.4,129.08,7778
2025-11-06,129.16,129.38,128.06,128.2,7911
2025-11-07,128.82,128.82,126.5,127.08,8506
2025-11-10,128.7,128.98,128.06,128.9,9344
2025-11-12,130.08,130.68,128.7,128.9,16645
2025-11-13,129.1,129.96,128.4,128.64,6644
2025-11-14,128.32,128.36,126.58,128.06,8824
2025-11-17,128.7,128.72,127.2,127.5,6097
2025-11-18,126.32,126.54,123.5,124.1,29864
2025-11-19,125.1,126.24,123.64,125.8,7027
2025-11-20,126.4,126.92,125.8,126.16,7346
2025-11-21,124.78,125.3,123.5,124.36,14764
2025-11-24,124.7,125.34,123.52,124.46,7038
2025-11-25,125.26,126.26,124.1,125.56,8636
2025-11-26,126.58,126.94,125.58,126.94,9046
2025-11-27,127.16,127.5,126.66,127.4,8533
2025-11-28,127.34,128,127.04,127.82,5782
2025-12-01,128,128,126.88,127.2,8953
2025-12-02,127.04,127.04,125.64,125.94,12125
2025-12-03,126.46,126.54,125.22,125.5,6552
2025-12-04,125.8,126.28,124.06,124.5,7546
2025-12-05,125.18,125.7,124.56,125.2,6632
2025-12-08,126.18,126.18,125.02,125.52,12316
2025-12-09,125.9,126.98,124.98,126.98,7531
2025-12-10,127.32,128.34,127,127.88,9812
2025-12-11,127.82,127.88,127,127.66,14539
2025-12-12,127.98,128.38,127,127,8926
2025-12-15,127.14,127.2,126,126.98,19263
2025-12-16,126.7,126.7,125.52,126.12,8771
2025-12-17,126.26,126.8,125.28,126.52,9418
2025-12-18,126.84,126.84,125,126.1,8919
2025-12-19,126.26,127.46,126.14,127.22,12922
2025-12-22,127.84,129,127.6,128.86,22754
2025-12-23,129.38,129.46,128.42,129.02,18907
2025-12-29,129.8,129.8,129.02,129.66,31436
2025-12-30,130,130.18,129.22,129.9,31912
