Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-10-14,465.9,466,456.55,458.3,2403
2025-10-15,459,462.85,458.35,461.4,1726
2025-10-16,464.95,464.95,461.1,462.3,1064
2025-10-17,462.75,462.85,457.55,462.1,1356
2025-10-20,464.1,465.5,462.35,464.05,1345
2025-10-21,464.1,467.5,464.1,464.7,2230
2025-10-22,466.1,467.4,463.6,465.8,1178
2025-10-23,466.9,467.1,462.35,464.5,1811
2025-10-24,466.35,466.4,464.5,464.9,1252
2025-10-27,467.35,467.35,464.6,465.4,1554
2025-10-28,466.75,467,462.05,463.65,1847
2025-10-29,464.9,465.55,461.05,462.35,1189
2025-10-30,464.35,465,462.25,462.25,961
2025-10-31,465.05,465.35,462.3,462.5,1039
2025-11-03,463,466.05,462.5,464.95,1756
2025-11-04,465.55,467.7,463.6,465.5,3740
2025-11-05,466.2,466.2,463.15,464.3,1503
2025-11-06,466.75,467.9,464.75,465.7,1929
2025-11-07,466.35,466.35,461.55,462.95,1821
2025-11-10,466,467.45,464.55,466.2,1368
2025-11-12,468.3,468.6,465.15,465.7,1380
2025-11-13,465.75,467.3,464,464.05,1199
2025-11-14,465.65,465.65,458.75,462.1,1260
2025-11-17,462.1,463.45,458,458.5,1127
2025-11-18,457.1,457.1,448.6,450.4,4823
2025-11-19,450.8,454.25,450.4,452.95,1145
2025-11-20,457,457.4,452.95,455.9,2346
2025-11-21,450.7,453.15,445.15,447.35,1674
2025-11-24,450.7,450.7,447.35,448.55,1293
2025-11-25,450.6,461,448.1,450.1,2049
2025-11-26,453.4,454.65,452.05,453.8,1067
2025-11-27,454.8,455.9,453.8,454.4,1643
2025-11-28,455.85,458.05,455,456.75,1385
2025-12-01,459.2,459.6,457.05,459.2,1661
2025-12-02,459.95,460,457.2,458.55,1326
2025-12-03,460,465,456.55,457.4,1649
2025-12-04,457.3,464,455.3,456.05,1563
2025-12-05,457.95,458.6,455.55,456.4,2360
2025-12-08,459.35,459.45,455.55,455.65,3693
2025-12-09,457.95,458.35,455.55,456.2,2382
2025-12-10,458.7,459.1,456.2,457.1,1851
2025-12-11,459.2,460.3,457.3,459.1,2472
2025-12-12,461.75,465.5,460,460,5046
2025-12-15,462.2,462.2,457.35,459.05,6226
2025-12-16,459.25,459.3,456.5,457.2,3022
2025-12-17,458.25,460.45,456.35,456.35,3147
2025-12-18,458.35,458.35,453,453.95,2865
2025-12-19,454.9,455,451.65,452,3506
2025-12-22,454.1,455,452.15,452.35,6895
2025-12-23,454.2,455.15,451,455.05,5912
2025-12-29,457.9,460.25,455.1,459,10831
2025-12-30,462.25,466.5,460.4,464.8,10853
